date,date_raw,author,rating,title,text,product_slug,product_url,image_url
2021-09-23,23. September 2021,Bernhard,5.0,Top!,"Super trick, habe noch zu üben, aber das kommt schon :-)",trickkarten-bicycle-alpha-deck-von-richard-sanders,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/zaubertricks-mit-karten/trickkarten-bicycle-alpha-deck-von-richard-sanders.html,https://www.jugglux.ch/media/image/a7/0e/1f/trickkarten-bicycle-alpha-deck-von-richard-sanders-232919-44052_600x600.png
2021-09-23,23. September 2021,Bernhard,5.0,Daumen,"Super Daumen, passt tip top und sieht sehr echt aus.",daumenspitze-premium-gross,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/zauberzubehoer/daumenspitze-premium-gross.html,https://www.jugglux.ch/media/image/b4/2f/fb/daumenspitze-premium-gross-231140-39089_600x600.jpg
2021-09-22,22. September 2021,Brigitte Kunz,5.0,Push Pop Bubble,Für Kinder top,push-pop-bubble-fidget-toy-round-rainbow,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/push-pop-bubbles/push-pop-bubble-fidget-toy-round-rainbow.html,https://www.jugglux.ch/media/image/fb/7b/35/push-pop-bubble-fidget-toy-round-rainbow-239219-45411_600x600.jpg
2021-09-22,22. September 2021,Nikolai Hürlimann,3.5,Seilbahn,Die Seilbahn ist gut. Fürs Aufhängen sollte man bei einer steilen Bahn zu zweit sein.,mini-seilbahn-mit-zwei-wagen-und-station,https://www.jugglux.ch/experimente-und-magie/bau-und-experimentierkasten/kraul-lernspielzeug/mini-seilbahn-mit-zwei-wagen-und-station.html,https://www.jugglux.ch/media/image/aa/6a/24/30201_600x600.jpg
2021-09-22,22. September 2021,Sandra,5.0,"Super Qualität, schöne Farbe und schnelle Lieferung",,schaumstoff-wuerfel-beschichtet-16cm-rot-mit-schwarzen-punkten,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/schaumstoff-wuerfel/schaumstoff-wuerfel-beschichtet-16cm-rot-mit-schwarzen-punkten.html,https://www.jugglux.ch/media/image/39/44/a2/schaumstoff-wurfel-beschichtet-16cm-rot-mit-schwarzen-punkten-41378_600x600.jpg
2021-09-22,22. September 2021,Jana Härri,5.0,Tolles Spiel,Ich finde Naga Raja eines der besten Spiele für zwei Personen. Genau die richtige Kombination aus Taktik und Glück!,naga-raja-zweier-spiel,https://www.jugglux.ch/spiele-und-geschenke/brettspiele/spiele-fuer-2/naga-raja-zweier-spiel.html,https://www.jugglux.ch/media/image/ae/58/49/naga-raja-zweier-spiel-226849-42828_600x600.jpg
2021-09-21,21. September 2021,L.M.,5.0,Bei uns hüpft das Einhorn eine Stunde lang :D pro Tag,Meine Tochter ist fasziniert vom Einhorn und ist es jeden Tag im Einsatz.,einhorn-zum-aufziehen,https://www.jugglux.ch/kurioses-und-kultiges/aufzieh-objekte/aufzieh-objekte-aus-kunststoff/einhorn-zum-aufziehen.html,https://www.jugglux.ch/media/image/c9/e1/ef/einhorn-zum-aufziehen-218417-41314_600x600.png
2021-09-21,21. September 2021,L.M.,3.5,Es braucht viel kraft zum quetschen,"Nach meiner Meinung ist der Netz zu eng, es braucht viel Kraft die zum quetschen.",quetschball-im-netz-druecken-und-staunen,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gag-baelle-und-spezial-baelle/quetschball-im-netz-druecken-und-staunen.html,https://www.jugglux.ch/media/image/fb/2d/39/quetschball-im-netz-drucken-und-staunen-219864-41315_600x600.jpg
2021-09-21,21. September 2021,DW,5.0,Schliesse mich den Bewertungen an,,knack-frosch-blechknacktier,https://www.jugglux.ch/kurioses-und-kultiges/nostalgie-und-klassiker/blechspielzeug/knack-frosch-blechknacktier.html,https://www.jugglux.ch/media/image/bd/e3/b4/knack-frosch-blechknacktier-217164-34421_600x600.jpg
2021-09-21,21. September 2021,Tabeo,4.5,Jonglierkeule Einwandfrei,"Die Jonglierkeule ist genau das was ich wolte,
keine Kratzspuren nichts beim Transport passiert. sehr zufrieden",pirouette-training-long-die-perfekte-jonglierkeule-violette,https://www.jugglux.ch/jonglieren-und-artistik/keulen-zum-jonglieren/pirouette-training-jonglierkeule/pirouette-training-long-die-perfekte-jonglierkeule-violette.html,https://www.jugglux.ch/media/image/8c/02/30/pirouette-training-long-die-perfekte-jonglierkeule-violette-20744_600x600.jpg
2021-09-20,20. September 2021,,5.0,auch kleinere Kinder können bereits ihre Phantasie walten lassen.,,aquarellum-postkarten-zum-ausmalen,https://www.jugglux.ch/spiele-und-geschenke/schreiben-malen-zeichnen/aquarellum-und-piccolori-malset/aquarellum-postkarten-zum-ausmalen.html,https://www.jugglux.ch/media/image/cc/76/80/aquarellum-postkarten-zum-ausmalen-222725-37047_600x600.jpg
2021-09-19,19. September 2021,Marc,5.0,"Memory, UNO und Mammuz in einem","Super Spiel! Hat uns die Zugreise verkürzt. Verlangt eine gute Beobachtungs- und Merkfähigkeit. Speziell: sehr liebevoll gezeichnet, kreative Namen der Karten. Danke für dieses Spiel :)",gloschli-das-kultige-kartenspiel-aus-bern,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/kartenspiele-fuer-erwachsene/gloschli-das-kultige-kartenspiel-aus-bern.html,https://www.jugglux.ch/media/image/19/e0/c8/gloschli-das-kultige-kartenspiel-aus-bern-241001-45577_600x600.jpg
2021-09-17,17. September 2021,Martina,5.0,Ich habe das JoJo als Geschenk gekauft für einen 13 jährigen Jungen. Dieser hatte grosse Freude. Es liegt gut in der Hand und der Freilauf hält gut.,,yoyofactory-one-schwarz,https://www.jugglux.ch/outdoor-und-freizeit/yoyo-shop/freilauf-yoyos/yoyofactory-one-schwarz.html,https://www.jugglux.ch/media/image/76/c8/ca/yoyofactory-one-schwarz-236455-35409_600x600.jpg
2021-09-17,17. September 2021,Bettina B.,5.0,Scopa-Karten,"Sehr schnelle Lieferung, gute Kartenqualität, sehr zu empfehlen.",scopa-karten-100-plastik-rot-napoletanische-spielkarten,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/scopa-karten/scopa-karten-100-plastik-rot-napoletanische-spielkarten.html,https://www.jugglux.ch/media/image/8b/1a/c8/scopa-karten-100-plastik-rot-napoletanische-spielkarten-41881_600x600.jpg
2021-09-14,14. September 2021,Annette Köhlinger,5.0,Unendlicher faszinierender Knetspass,,intelligente-knete-glitzer-farben-galaxy,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/intelligente-knete/intelligente-knete-glitzer-farben-galaxy.html,https://www.jugglux.ch/media/image/cd/88/a2/intelligente-knete-glitzer-farben-galaxy-217854-37263_600x600.jpg
2021-09-14,14. September 2021,Annette Köhlinger,5.0,Sehr angenehm,"Faszientraining, macht müde Finger munter",akupressur-massage-ringe-set-mit-3-ringen,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/akupressur-ringe/akupressur-massage-ringe-set-mit-3-ringen.html,https://www.jugglux.ch/media/image/f8/c2/27/acupressure-massage-rings-set-mit-3-242808-45689_600x600.jpg
2021-09-13,13. September 2021,Margrit Obrecht,5.0,Holzwürfel,"sehr schöne Qualität, prompte Lieferung",blankowuerfel-holzwuerfel-natur-mit-40mm-kantenlaenge-set-mit-3-stk,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/unbedruckte-wuerfel/blankowuerfel-holzwuerfel-natur-mit-40mm-kantenlaenge-set-mit-3-stk.html,https://www.jugglux.ch/media/image/89/26/f6/blankowurfel-holzwurfel-natur-mit-40mm-kantenlange-set-43891_600x600.jpg
2021-09-13,13. September 2021,Alessandro Pasca,5.0,Himmelslaternen,"Genau was ich gesucht habe,sehr gute qualität...",heissluftballon-himmelslaterne-weiss,https://www.jugglux.ch/spiele-und-geschenke/fest-und-party-artikel/himmelslaternen/heissluftballon-himmelslaterne-weiss.html,https://www.jugglux.ch/media/image/f5/41/17/heissluftballon-himmelslaterne-weiss-220101-21730_600x600.jpg
2021-09-08,8. September 2021,Ulrike Hopfer,5.0,tolle Keulen und superschnelle Lieferung,"Heute sind die Keulen nach nur 2 Werktagen angekommen! Liegen sehr gut in der Hand, super Qualität!",jonglierfackel-nite-flite-die-professionelle-silber,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/feuer-jonglier-keulen/jonglierfackel-nite-flite-die-professionelle-silber.html,https://www.jugglux.ch/media/image/ba/79/70/jonglierfackel-nite-flite-die-professionelle-silber-233-20437_600x600.jpg
2021-09-05,5. September 2021,Nathalie,5.0,Ein Haufen Freude,Der Stoff ist robust und hat die gewünschte violette Farbe. Das Gewicht ist eher leicht aber noch ein bisschen schwierig wenn man Anfänger ist. Ich bin aber 100% zufrieden und habe viel Spass mit den Pois. Kann ich empfehlen :-),scarf-poi-mit-jongliertuch-violett,https://www.jugglux.ch/jonglieren-und-artistik/poi-leuchtpoi-levistick-und-zubehoer/contact-poi-und-flags/scarf-poi-mit-jongliertuch-violett.html,https://www.jugglux.ch/media/image/db/db/2f/scarf-poi-mit-jongliertuch-violett-241222-39852_600x600.jpg
2021-09-05,5. September 2021,LauBe,5.0,Tolles Produkt,"Tolle Musikdose mit schöner, angenehmer Melodie. Genügend lange Schnur zum ziehen. Einzig das Gehäuse ist eher etwas gross, habe bis jetzt jedoch noch kein kleineres gefunden. Deshalb 1 Punkt Abzug.",musikdose-mit-zugschnur-what-a-wonderful-world,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/diverse-musikdosen/musikdose-mit-zugschnur-what-a-wonderful-world.html,https://www.jugglux.ch/media/image/71/c2/c0/musikdose-mit-zugschnur-what-a-wonderful-world-217895-38649_600x600.jpg
2021-09-02,2. September 2021,Gerhard Ebling,5.0,Problemlose Bestellung am Freitagabend und am Montag um 10.00 Uhr war die Ware schon da. Super!!!,,magnet-an-kordel-fuer-boule-petanque-oder-boccia,https://www.jugglux.ch/outdoor-und-freizeit/outdoor-und-gartenspiele/boule-und-petanque/magnet-an-kordel-fuer-boule-petanque-oder-boccia.html,https://www.jugglux.ch/media/image/24/d4/82/magnet-an-kordel-fur-boule-petanque-oder-boccia-237594-40351_600x600.jpg
2021-08-31,31. August 2021,fg,5.0,Top!,"An vielen Orten ausverkauft, da gerade ziemlich im Trend :-). Wie immer super schnelle Lieferung und alles bestens geklappt! Reicht ewig und ist einfach cool – da freuen sich auch noch die grösseren Kinder. Das Reinfassen ins kühle, glubbschige Perlenbad ist auch für Erwachsene ein Erlebnis. (Achtung, bei Kleinen: Verschluckgefahr). Tipp: Im Wohnzimmer in einem schönen grossen Glas aufstellen, dann ist's gerade noch dekorativ.",wasserperlen-sensorik-kuegelchen-multicolor,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/flutschie-schleimi-und-klebriges/wasserperlen-sensorik-kuegelchen-multicolor.html,https://www.jugglux.ch/media/image/ca/51/ae/wasserperlen-sensorik-kugelchen-mutlicolor-239305-45521_600x600.jpg
2021-08-27,27. August 2021,U.P,5.0,"Der Frisbee wirft sich gut, ob's noch bessere gibt weiss ich nicht","Ich(Hobby-Amateur-Frisbispieler,) kann mit diesem Frisbi besser,genauer werfen als mit dem Heavyweight-Frisbi(200g). Ich habe den Frisbi auch lieber in der Hand als der schwere.",frisbee-ultimate-140g-black,https://www.jugglux.ch/outdoor-und-freizeit/frisbee-und-bumerang/profi-frisbees-bis-145g/frisbee-ultimate-140g-black.html,https://www.jugglux.ch/media/image/57/b8/7d/frisbee-ultimate-140g-black-238200-42679_600x600.jpg
2021-08-26,26. August 2021,Paul,5.0,Glasmurmel 22-25mm - Meeresschildkröte,Perfekt für meinen Zweck (Gewichte für Fermentation im Glas),glasmurmel-22-25mm-meeresschildkroete,https://www.jugglux.ch/kurioses-und-kultiges/murmeln-und-zubehoer/glasmurmeln-mittel/glasmurmel-22-25mm-meeresschildkroete.html,https://www.jugglux.ch/media/image/93/8e/47/glasmurmel-22-25mm-meeresschildkrote-218023-38406_600x600.jpg
2021-08-25,25. August 2021,HappySmile,5.0,Top!,"Zum Glück kann man diese Teile separat nachbestellen! Gleich zwei davon, für den Fall,...",gummierter-schraubverbinder-fuer-contact-staff-portable,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/fire-staff/gummierter-schraubverbinder-fuer-contact-staff-portable.html,https://www.jugglux.ch/media/image/f4/2d/09/gummierter-schraubverbinder-fur-contact-staff-portable-234-38604_600x600.jpg
2021-08-24,24. August 2021,Sarah,5.0,Genial für Kinder die Herausforderungen lieben,Schön ausgearbeitetes Spiel. Bereitet Freude für Kinder die gerne logisch denken und Herausforderungen lieben.,double-trouble-labyrinth-constantin-knobelraetsel,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/diverse-geduldspiele/double-trouble-labyrinth-constantin-knobelraetsel.html,https://www.jugglux.ch/media/image/c7/51/e1/double-trouble-labyrinth-constantin-knobelratsel-229273-44690_600x600.jpg
2021-08-24,24. August 2021,gojo,5.0,Knack Frosch,"Schön gemacht, funktioniert einwandfrei, erstaunlich schnelle Lieferung!",knack-frosch-blechknacktier,https://www.jugglux.ch/kurioses-und-kultiges/nostalgie-und-klassiker/blechspielzeug/knack-frosch-blechknacktier.html,https://www.jugglux.ch/media/image/bd/e3/b4/knack-frosch-blechknacktier-217164-34421_600x600.jpg
2021-08-23,23. August 2021,Thomas,5.0,"Ideal als ""Produkte"" im Spiel","Die ""Bauklötze"" können sehr vielseitig in eigenen Spielen verwendet werden. Gutes Preis-Leistungsverhältnis",100-spielwuerfel-unbeschriftet-16mm,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/unbedruckte-wuerfel/100-spielwuerfel-unbeschriftet-16mm.html,https://www.jugglux.ch/media/image/a6/01/ba/100-spielwurfel-unbeschriftet-16mm-226054-42191_600x600.jpg
2021-08-23,23. August 2021,Thomas,5.0,Super Preis-Leistungsverhältnis,"Unschlagbares Preis-Leistungsverhältnis. So hat man auch ein bisschen Reserve, falls mal ein Würfel verloren geht",set-mit-100-spielwuerfeln-groesse-12mm,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/wuerfel-mit-6-flaechen/set-mit-100-spielwuerfeln-groesse-12mm.html,https://www.jugglux.ch/media/image/7d/82/81/set-mit-100-spielwurfeln-grosse-12mm-223192-38052_600x600.jpg
2021-08-23,23. August 2021,Thomas,5.0,"Genau, was ich gesucht habe","Dank ""unbedruckt"" können die Würfel perfekt individualisiert werden (nicht nur 1-6)",wuerfel-unbedruckt-18mm,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/wuerfel-mit-6-flaechen/wuerfel-unbedruckt-18mm.html,https://www.jugglux.ch/media/image/16/09/0a/wurfel-unbedruckt-18mm-249226-39395_600x600.jpg
2021-08-21,21. August 2021,Ruth,5.0,die Yacht der Macht,"wir lieben Krimidinnerspiele, interessant und unterhaltsam, mit diesem Spiel ist ein gelungener Abend garantiert. schnell geliefert von jugglux",krimitotal-die-yacht-der-macht,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/krimi-total/krimitotal-die-yacht-der-macht.html,https://www.jugglux.ch/media/image/0a/98/d7/krimitotal-die-yacht-der-macht-222928-37716_600x600.jpg
2021-08-21,21. August 2021,Ruth,5.0,Der Fall einer Lady,"Schnell geliefert, cooles Spiel, interessant und unterhaltsam
gerne wieder bei Jugglux",krimitotal-der-fall-einer-lady,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/krimi-total/krimitotal-der-fall-einer-lady.html,https://www.jugglux.ch/media/image/73/81/bd/krimitotal-der-fall-einer-lady-227248-43223_600x600.jpg
2021-08-21,21. August 2021,Esther Joss,5.0,Farbwechselball der Originale - Switch Pitsch,"Der Ball entspricht voll und ganz meinen Erwartungen. Kaum bestellt, wurde er schon geliefert. Ich kann Jugglux.ch nur empfehlen und bestelle gerne wieder mal bei dieser Firma!",farbwechselball-der-originale-switch-pitch,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gag-baelle-und-spezial-baelle/farbwechselball-der-originale-switch-pitch.html,https://www.jugglux.ch/media/image/8b/07/d1/unbekannt-oGth_600x600.jpg
2021-08-20,20. August 2021,ssssese,5.0,Gute Qualität & cooles Design,"Auch als Anfänger sind wir mit dieser Golf Disc sehr zufrieden. Gefällt, liegt gut in der Hand & ist dank knalliger Farbe gut in der Wiese zu finden.",disc-golf-frisbee-distance-driver-sabertooth-gelb,https://www.jugglux.ch/outdoor-und-freizeit/frisbee-und-bumerang/disc-golf/disc-golf-frisbee-distance-driver-sabertooth-gelb.html,https://www.jugglux.ch/media/image/3e/ac/e2/unbekannt-LSB1_600x600.jpg
2021-08-20,20. August 2021,ssssese,5.0,Gute Qualität & cooles Design,"Auch als Anfänger sind wir mit dieser Golf Disc sehr zufrieden. Gefällt, liegt gut in der Hand & ist dank knalliger Farbe gut in der Wiese zu finden.",disc-golf-frisbee-mid-range-disc-moose,https://www.jugglux.ch/outdoor-und-freizeit/frisbee-und-bumerang/disc-golf/disc-golf-frisbee-mid-range-disc-moose.html,https://www.jugglux.ch/media/image/a7/f7/1b/disc-golf-frisbee-mid-range-disc-moose-237823-36049_600x600.jpg
2021-08-19,19. August 2021,Markus BLatt,5.0,"Carambole Steine,","Tip top, sehr kurze Lieferzeit, optimale Ware!",original-carambole-steine-standard-aus-kunststoff,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/carambole-brett-und-zubehoer/original-carambole-steine-standard-aus-kunststoff.html,https://www.jugglux.ch/media/image/44/c0/36/original-carambole-steine-standard-aus-kunststoff-222767-37453_600x600.jpg
2021-08-18,18. August 2021,Gianna,5.0,Süsse Idee für ein Theaterbesuch-Geschenk,"Dieser Mini-Bastelbogen eignet sich sehr gut als Theaterbesuch-Geschenk.
Symbolisch anstelle von einer Karte.",mini-bastelbogen-in-zuendholzschachtel-theater,https://www.jugglux.ch/experimente-und-magie/bastelbogen-und-modellbogen/mini-bastelbogen/mini-bastelbogen-in-zuendholzschachtel-theater.html,https://www.jugglux.ch/media/image/32/f6/eb/mini-bastelbogen-in-zundholzschachtel-theater-230236-31588_600x600.jpg
2021-08-17,17. August 2021,Säm,5.0,Spassiges Rätsel,"Das Rätsel ist vom Prinzip her sehr einfach, wenn man es versteht. Bis man es versteht, kann es die grauen Zellen aber ganz schön anregen.",cast-level-6-news,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-6-news.html,https://www.jugglux.ch/media/image/f0/0c/1b/cast-level-6-news-220205-30142_600x600.jpg
2021-08-16,16. August 2021,Mirjam,5.0,perfekte Verpackung für Quartett,"Da die Kartonschachteln bei unseren Quartett auf reisen immer sehr leiden, haben wir mit diesen Schachteln die perfekte Lösung für unser Problem, sie bleiben trocken und sauber. Ausserdem passen die Jasskarten welche ohne Schachtel als Werbegeschenke vergeben werden ebenfalls perfekt hinein.",leere-kunststoffschachtel-fuer-jasskarten,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/jasskarten-und-zubehoer/leere-kunststoffschachtel-fuer-jasskarten.html,https://www.jugglux.ch/media/image/3c/0b/9e/leere-kunststoffschachtel-fur-jasskarten-224121-39767_600x600.jpg
2021-08-16,16. August 2021,Huber,5.0,Macht Spass,"Das Spiel macht Spass!
Die mitgelieferten Strassenkreiden sind aber viel zu weich.",street-racket-set-black-schwarz,https://www.jugglux.ch/outdoor-und-freizeit/outdoor-und-gartenspiele/street-racket/street-racket-set-black-schwarz.html,https://www.jugglux.ch/media/image/5b/03/eb/street-racket-set-black-schwarz-237736-41759_600x600.jpg
2021-08-11,11. August 2021,Jongleurin,5.0,Praktisch,"Im Pflegeset inbegriffen sind 3 sehr feine Schleifpapiere, ein Lumpen, ein Streuer Pulver und eine Carrom-Spielanleitung.",carrom-pflegeset-fuer-alle-carrom-boards,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/carambole-brett-und-zubehoer/carrom-pflegeset-fuer-alle-carrom-boards.html,https://www.jugglux.ch/media/image/56/67/87/carrom-pflegeset-fur-alle-carrom-boards-228060-43927_600x600.jpg
2021-08-11,11. August 2021,Sandra Heeb,5.0,Tolle Wirkung,"Die Glow Pois sehen toll aus und sind heiss begehrt von klein bis gross in unserer Familie. Die Länge lässt sich verstellen, was cool ist. Noch nicht im Griff habe ich, dass die Farben synchronisiert wechseln. Das geht leider nicht. sieht aber auch gut aus ohne.",led-glow-poi-fade-mit-fingerschlaufe,https://www.jugglux.ch/jonglieren-und-artistik/poi-leuchtpoi-levistick-und-zubehoer/led-poi-und-leucht-poi/led-glow-poi-fade-mit-fingerschlaufe.html,https://www.jugglux.ch/media/image/c3/c5/d1/led-glow-poi-fade-mit-fingerschlaufe-245520-45832_600x600.jpg
2021-08-11,11. August 2021,Sandra Heeb,5.0,Super Preis-Leistungsverhältnis!,,cyclone-quartz-2-das-diabolo-mit-kugellager-violette,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/diabolo-cyclone-quarz/cyclone-quartz-2-das-diabolo-mit-kugellager-violette.html,https://www.jugglux.ch/media/image/3b/19/93/cyclone-quartz-2-das-diabolo-mit-kugellager-violette-23-36907_600x600.jpg
2021-08-11,11. August 2021,Vale,5.0,Super yoyo!,"Tolles Yoyo, das geschmeidig läuft und ein gutes Gewicht hat.",iyoyo-shooting-star-rot-schwarzer-hub,https://www.jugglux.ch/outdoor-und-freizeit/yoyo-shop/freilauf-yoyos/iyoyo-shooting-star-rot-schwarzer-hub.html,https://www.jugglux.ch/media/image/8a/76/19/iyoyo-shooting-star-rot-243606-45701_600x600.jpg
2021-08-11,11. August 2021,,5.0,Top Jonglierring,"Schöne leuchtende Farbe. Fühlt sich gut in der Hand an, genau richtig gross und schwer, auch passend für Anfänger.
Sehr schnelle Lieferung.
Würde diesen Artikel immer wieder nachkaufen.",ring-standard-gelb-hell-der-jonglierring,https://www.jugglux.ch/jonglieren-und-artistik/jonglier-ringe-teller-tuecher/jonglier-ringe-standard-32cm/ring-standard-gelb-hell-der-jonglierring.html,https://www.jugglux.ch/media/image/df/26/8f/ring-standard-gelb-hell-der-jonglierring-233878-20783_600x600.jpg
2021-08-11,11. August 2021,Laura,5.0,Deko im Kindergarten,Die kleinen Gummibienen eigenen sich auch sehr gut als Dekoration. Dank des Gummigen Materials kann man problemlos eine Schnur einfädeln und aufhängen.,gluecksbringer-mini-bienen,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/mini-gluecksbringer/gluecksbringer-mini-bienen.html,https://www.jugglux.ch/media/image/f8/38/b0/glucksbringer-mini-bienen-223592-38792_600x600.jpg
2021-08-08,8. August 2021,Andrea,5.0,Lustig,Lustige Drückbohne für Stressabbau,fidget-sojabohne-druecke-die-bohne-heraus,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/fidget-toys-diverse/fidget-sojabohne-druecke-die-bohne-heraus.html,https://www.jugglux.ch/media/image/bd/7b/e3/fidget-sojabohne-drucke-die-bohne-heraus-243797-45821_600x600.jpg
2021-08-08,8. August 2021,Lia Vortex,5.0,Sehr bequem und sehen super aus,"Habe die Glow Pois direkt vor Ort in Winterthur gekauft. Die Fingerschlaufen sind sehr weich mit einem angenehmen Material und somit sehr bequem. Die Schnur kann sehr einfach in der Länge verstellt werden, was äusserst praktisch ist. Der Fade-Effekt funktioniert Bestens und es sieht zudem sehr schön aus. Preis-/Leistung ebenfalls perfekt und nur zu empfehlen.",led-glow-poi-fade-mit-fingerschlaufe,https://www.jugglux.ch/jonglieren-und-artistik/poi-leuchtpoi-levistick-und-zubehoer/led-poi-und-leucht-poi/led-glow-poi-fade-mit-fingerschlaufe.html,https://www.jugglux.ch/media/image/c3/c5/d1/led-glow-poi-fade-mit-fingerschlaufe-245520-45832_600x600.jpg
2021-08-08,8. August 2021,Lia Vortex,5.0,Sehr zufrieden,Die Handfackeln wurden äusserst schnell geliefert und wurden bereits getestet. Die Brenndauer lag bei über 3:30min und die Flammen werden vor allem zu Beginn doch relativ gross und imposant. Die Hände sind dank der Lederabdeckung gut geschützt. Die Handfackeln sind sehr stabil und mit der Fingerschlaufenhalterung halten sie sehr gut und rutschen nicht ab. Besten Dank!,handfire-paar,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/feuer-specials/handfire-paar.html,https://www.jugglux.ch/media/image/65/36/12/handfire-paar-234215-32022_600x600.jpg
2021-08-07,7. August 2021,Ivan.V,5.0,Top,,pyrofluid-fs-1-liter-zum-feuerspucken-safex,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/artikel-zum-feuerspucken/pyrofluid-fs-1-liter-zum-feuerspucken-safex.html,https://www.jugglux.ch/media/image/d6/06/77/Pyrofluid-FS-1-Liter-zum-Feuerspucken-SAFEX-7700000204431_600x600.jpg
2021-08-05,5. August 2021,Margs,5.0,Love it,"Super! Die Tech Deck Fingerboards sind über die Jahre viel besser geworden, ausserdem haben sie die Decks breiter gemacht.",tech-deck-fingerboard,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/tech-deck-fingerboard.html,https://www.jugglux.ch/media/image/89/e6/c3/43704_600x600.jpg
2021-08-04,4. August 2021,Lukas,3.0,Etwas irritierend,"Die Frauenstimme war etwas irritierend, da alle Yes-Button, welche man sich online anhören kann immer mit einer Männerstimme sind. Störend hingegen ist es, dass die Stimme fast nur herumstöhnt und es daher mehr klingt als würde man gerade einem sexuellen Akt lauschen als das jemand eine Zusage von sich gibt oder sich über etwas freut. Da ist die Betonung der Männerstimme leider eben besser.
Ansonsten: Der Button funktioniert und die Stimme ist klar zu hören.",yes-button-buzzer,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/geraeusch-und-tonerzeuger/yes-button-buzzer.html,https://www.jugglux.ch/media/image/9c/ee/7f/yes-button-buzzer-inkl-batterie-219768-44809_600x600.jpg
2021-08-04,4. August 2021,Frank,5.0,So cute,"I got this cable car to use in a show - http://teafortwo.banjocircus.com
and I think it will be great.
it works well and looks really nice",blech-seilbahn-aufziehbar-rot,https://www.jugglux.ch/kurioses-und-kultiges/nostalgie-und-klassiker/blechspielzeug/blech-seilbahn-aufziehbar-rot.html,https://www.jugglux.ch/media/image/59/16/e0/blech-seilbahn-aufziehbar-rot-218996-42955_600x600.jpg
2021-08-01,1. August 2021,Yasmin henle,5.0,Super toll,Perfekt,globbles-sticky-strech-baelle-glow-in-the-dark,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/flutschie-schleimi-und-klebriges/globbles-sticky-strech-baelle-glow-in-the-dark.html,https://www.jugglux.ch/media/image/f4/26/c7/globbles-sticky-strech-balle-glow-in-the-dark-246579-45943_600x600.jpg
2021-07-31,31. Juli 2021,Herrli,5.0,Wunderschöne Geburtstagskerzen,"Wunderschöne Geburtstagskerzen, sehr schnell geliefert und alles von den Farben wie gewünscht geliefert. Alles Top, immer wieder!",kerze-in-form-eines-luftballons-mit-happy-birthday-aufschrift,https://www.jugglux.ch/spiele-und-geschenke/fest-und-party-artikel/kerzen-und-fackeln/kerze-in-form-eines-luftballons-mit-happy-birthday-aufschrift.html,https://www.jugglux.ch/media/image/86/3a/1d/kerze-in-form-eines-luftballons-mit-happy-birthday-aufschrift-38965_600x600.jpg
